model_name,month_date,target_month,portfolio,portfolio_return_percent,benchmark_return_percent,mean_fund_excess_return_percent,funds,excess_return_percent,excess_difference
LightGBM,2024-11-01,2024-12-01,16,0.03533300000000006,-1.36551,1.400843,2,1.400843,0.0
LightGBM,2024-11-01,2024-12-01,17,-1.356294,-1.36551,0.009216,1,0.009215999999999891,-1.0928757898653885e-16
LightGBM,2024-11-01,2024-12-01,18,0.05736350000000001,-1.36551,1.4228735,2,1.4228735000000001,2.220446049250313e-16
LightGBM,2024-11-01,2024-12-01,19,0.221185,-1.36551,1.586695,1,1.586695,0.0
LightGBM,2024-12-01,2025-01-01,0,-2.018008,-3.470144,1.452136,3,1.4521359999999999,-2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,1,-4.701519,-3.470144,-1.231375,3,-1.2313750000000003,-2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,2,-4.009368333333334,-3.470144,-0.5392243333333334,3,-0.5392243333333337,-3.3306690738754696e-16
LightGBM,2024-12-01,2025-01-01,3,-5.360010666666667,-3.470144,-1.8898666666666666,3,-1.8898666666666668,-2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,4,-5.103407,-3.470144,-1.6332630000000001,3,-1.633263,2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,5,-5.628810333333334,-3.470144,-2.158666333333333,3,-2.158666333333334,-8.881784197001252e-16
LightGBM,2024-12-01,2025-01-01,6,-6.975900666666667,-3.470144,-3.5057566666666666,3,-3.505756666666667,-4.440892098500626e-16
LightGBM,2024-12-01,2025-01-01,7,-5.223664666666667,-3.470144,-1.7535206666666667,3,-1.7535206666666672,-4.440892098500626e-16
LightGBM,2024-12-01,2025-01-01,8,-5.719747333333333,-3.470144,-2.2496033333333334,3,-2.2496033333333334,0.0
LightGBM,2024-12-01,2025-01-01,9,-3.3873009999999995,-3.470144,0.08284300000000001,3,0.08284300000000044,4.3021142204224816e-16
LightGBM,2024-12-01,2025-01-01,10,-8.154559,-3.470144,-4.684415,3,-4.684415000000001,-8.881784197001252e-16
LightGBM,2024-12-01,2025-01-01,11,-4.943288333333333,-3.470144,-1.4731443333333332,3,-1.4731443333333334,-2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,12,-4.188645,-3.470144,-0.718501,3,-0.7185010000000003,-3.3306690738754696e-16
LightGBM,2024-12-01,2025-01-01,13,-8.257786333333334,-3.470144,-4.787642333333333,3,-4.787642333333334,-8.881784197001252e-16
LightGBM,2024-12-01,2025-01-01,14,-4.568741666666667,-3.470144,-1.0985976666666666,3,-1.098597666666667,-4.440892098500626e-16
LightGBM,2024-12-01,2025-01-01,15,-4.534237666666667,-3.470144,-1.0640936666666667,3,-1.064093666666667,-2.220446049250313e-16
LightGBM,2024-12-01,2025-01-01,16,-5.875563666666667,-3.470144,-2.4054196666666665,3,-2.4054196666666674,-8.881784197001252e-16
LightGBM,2024-12-01,2025-01-01,17,-7.003371666666666,-3.470144,-3.533227666666667,3,-3.5332276666666664,4.440892098500626e-16
LightGBM,2024-12-01,2025-01-01,18,-3.7013276666666663,-3.470144,-0.2311836666666666,3,-0.23118366666666645,1.3877787807814457e-16
LightGBM,2024-12-01,2025-01-01,19,-5.390503666666667,-3.470144,-1.920359666666667,3,-1.9203596666666667,2.220446049250313e-16
LightGBM,2025-01-01,2025-02-01,0,-4.28451925,-7.786369,3.50184975,4,3.50184975,0.0
LightGBM,2025-01-01,2025-02-01,1,-6.25771075,-7.786369,1.5286582499999999,4,1.5286582499999994,-4.440892098500626e-16
LightGBM,2025-01-01,2025-02-01,2,-7.821419333333334,-7.786369,-0.035050333333333406,3,-0.035050333333334294,-8.881784197001252e-16
LightGBM,2025-01-01,2025-02-01,3,-8.23184825,-7.786369,-0.44547925,4,-0.4454792500000009,-8.881784197001252e-16
LightGBM,2025-01-01,2025-02-01,4,-5.037066666666667,-7.786369,2.749302333333333,3,2.7493023333333326,-4.440892098500626e-16
LightGBM,2025-01-01,2025-02-01,5,-6.0752904999999995,-7.786369,1.7110785,4,1.7110785000000002,2.220446049250313e-16
LightGBM,2025-01-01,2025-02-01,6,-6.2211126666666665,-7.786369,1.5652563333333334,3,1.5652563333333331,-2.220446049250313e-16
LightGBM,2025-01-01,2025-02-01,7,-5.793569,-7.786369,1.9928,4,1.9928,0.0
LightGBM,2025-01-01,2025-02-01,8,-6.851745,-7.786369,0.934624,3,0.9346239999999995,-5.551115123125783e-16
LightGBM,2025-01-01,2025-02-01,9,-6.06163625,-7.786369,1.72473275,4,1.7247327499999994,-6.661338147750939e-16
LightGBM,2025-01-01,2025-02-01,10,-7.90931475,-7.786369,-0.12294574999999999,4,-0.12294575000000041,-4.163336342344337e-16
LightGBM,2025-01-01,2025-02-01,11,-5.4328520000000005,-7.786369,2.353517,3,2.353516999999999,-8.881784197001252e-16
LightGBM,2025-01-01,2025-02-01,12,-6.45505825,-7.786369,1.33131075,4,1.3313107499999992,-8.881784197001252e-16
LightGBM,2025-01-01,2025-02-01,13,-6.675524333333333,-7.786369,1.1108446666666667,3,1.110844666666667,2.220446049250313e-16
LightGBM,2025-01-01,2025-02-01,14,-6.67714375,-7.786369,1.1092252500000002,4,1.1092252499999997,-4.440892098500626e-16
LightGBM,2025-01-01,2025-02-01,15,-6.402615,-7.786369,1.383754,3,1.3837539999999997,-2.220446049250313e-16
LightGBM,2025-01-01,2025-02-01,16,-5.27989725,-7.786369,2.50647175,4,2.5064717499999993,-8.881784197001252e-16
LightGBM,2025-01-01,2025-02-01,17,-6.931950333333333,-7.786369,0.8544186666666667,3,0.8544186666666667,0.0
LightGBM,2025-01-01,2025-02-01,18,-6.081912,-7.786369,1.704457,4,1.7044569999999997,-4.440892098500626e-16
LightGBM,2025-01-01,2025-02-01,19,-6.314742333333332,-7.786369,1.4716266666666666,3,1.4716266666666673,6.661338147750939e-16
LightGBM,2025-02-01,2025-03-01,0,6.64975825,7.352851,-0.7030927499999999,4,-0.7030927500000006,-6.661338147750939e-16
LightGBM,2025-02-01,2025-03-01,1,6.63326,7.352851,-0.7195909999999999,4,-0.7195910000000003,-4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,2,7.07192775,7.352851,-0.28092325,4,-0.28092324999999985,1.6653345369377348e-16
LightGBM,2025-02-01,2025-03-01,3,8.149710333333333,7.352851,0.7968593333333334,3,0.7968593333333329,-4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,4,9.26158125,7.352851,1.90873025,4,1.9087302500000005,4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,5,7.1215055,7.352851,-0.23134549999999998,4,-0.23134550000000065,-6.661338147750939e-16
LightGBM,2025-02-01,2025-03-01,6,5.8953473333333335,7.352851,-1.4575036666666665,3,-1.4575036666666668,-2.220446049250313e-16
LightGBM,2025-02-01,2025-03-01,7,6.983506,7.352851,-0.369345,4,-0.36934500000000003,-5.551115123125783e-17
LightGBM,2025-02-01,2025-03-01,8,7.01348975,7.352851,-0.33936125,4,-0.3393612500000005,-4.996003610813204e-16
LightGBM,2025-02-01,2025-03-01,9,5.990706,7.352851,-1.362145,3,-1.362145,0.0
LightGBM,2025-02-01,2025-03-01,10,7.419027,7.352851,0.06617599999999998,4,0.06617599999999957,-4.163336342344337e-16
LightGBM,2025-02-01,2025-03-01,11,7.219588,7.352851,-0.133263,4,-0.13326300000000035,-3.608224830031759e-16
LightGBM,2025-02-01,2025-03-01,12,6.3216475,7.352851,-1.0312035,4,-1.0312035000000002,-2.220446049250313e-16
LightGBM,2025-02-01,2025-03-01,13,6.037138333333332,7.352851,-1.3157126666666665,3,-1.315712666666668,-1.5543122344752192e-15
LightGBM,2025-02-01,2025-03-01,14,5.10446475,7.352851,-2.24838625,4,-2.2483862500000003,-4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,15,7.1698017499999995,7.352851,-0.18304924999999994,4,-0.18304925000000072,-7.771561172376096e-16
LightGBM,2025-02-01,2025-03-01,16,5.609752333333334,7.352851,-1.7430986666666666,3,-1.7430986666666666,0.0
LightGBM,2025-02-01,2025-03-01,17,6.042725750000001,7.352851,-1.31012525,4,-1.3101252499999996,4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,18,7.51689925,7.352851,0.16404825,4,0.16404824999999956,-4.440892098500626e-16
LightGBM,2025-02-01,2025-03-01,19,7.145067666666666,7.352851,-0.20778333333333335,3,-0.20778333333333432,-9.71445146547012e-16
LightGBM,2025-03-01,2025-04-01,0,2.47239425,3.251256,-0.77886175,4,-0.7788617500000004,-3.3306690738754696e-16
LightGBM,2025-03-01,2025-04-01,1,3.09000675,3.251256,-0.16124925,4,-0.16124925,0.0
LightGBM,2025-03-01,2025-04-01,2,2.18684425,3.251256,-1.06441175,4,-1.06441175,0.0
LightGBM,2025-03-01,2025-04-01,3,3.628380333333333,3.251256,0.37712433333333334,3,0.37712433333333273,-6.106226635438361e-16
LightGBM,2025-03-01,2025-04-01,4,-18.18734175,3.251256,-21.43859775,4,-21.438597750000003,-3.552713678800501e-15
LightGBM,2025-03-01,2025-04-01,5,2.7147155,3.251256,-0.5365405,4,-0.5365405000000001,-1.1102230246251565e-16
LightGBM,2025-03-01,2025-04-01,6,2.88854025,3.251256,-0.36271575000000006,4,-0.36271575,5.551115123125783e-17
LightGBM,2025-03-01,2025-04-01,7,2.4421763333333333,3.251256,-0.8090796666666668,3,-0.8090796666666669,-1.1102230246251565e-16
LightGBM,2025-03-01,2025-04-01,8,2.85600875,3.251256,-0.39524725,4,-0.39524725000000016,-1.6653345369377348e-16
LightGBM,2025-03-01,2025-04-01,9,2.71155375,3.251256,-0.5397022499999999,4,-0.5397022499999999,0.0
LightGBM,2025-03-01,2025-04-01,10,3.0499495,3.251256,-0.2013065,4,-0.20130650000000028,-2.7755575615628914e-16
LightGBM,2025-03-01,2025-04-01,11,3.7989033333333335,3.251256,0.5476473333333334,3,0.5476473333333334,0.0
LightGBM,2025-03-01,2025-04-01,12,3.262863,3.251256,0.011607000000000034,4,0.011606999999999701,-3.3306690738754696e-16
LightGBM,2025-03-01,2025-04-01,13,2.418535,3.251256,-0.832721,4,-0.8327210000000003,-2.220446049250313e-16
LightGBM,2025-03-01,2025-04-01,14,3.9960335,3.251256,0.7447775,4,0.7447774999999996,-3.3306690738754696e-16
LightGBM,2025-03-01,2025-04-01,15,3.260223,3.251256,0.008966999999999984,3,0.008966999999999725,-2.5847379792054426e-16
LightGBM,2025-03-01,2025-04-01,16,1.02578025,3.251256,-2.22547575,4,-2.22547575,0.0
LightGBM,2025-03-01,2025-04-01,17,3.2404345,3.251256,-0.010821500000000005,4,-0.01082150000000004,-3.469446951953614e-17
LightGBM,2025-03-01,2025-04-01,18,3.36020425,3.251256,0.10894825,4,0.10894824999999964,-3.608224830031759e-16
LightGBM,2025-03-01,2025-04-01,19,3.370779,3.251256,0.119523,3,0.11952300000000005,4.163336342344337e-17
LightGBM,2025-04-01,2025-05-01,0,4.42769175,3.652402,0.77528975,4,0.7752897500000002,2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,1,2.9273314999999998,3.652402,-0.7250705,4,-0.7250705000000002,-2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,2,4.583271,3.652402,0.9308690000000001,4,0.930869,-1.1102230246251565e-16
LightGBM,2025-04-01,2025-05-01,3,2.418611,3.652402,-1.233791,3,-1.233791,0.0
LightGBM,2025-04-01,2025-05-01,4,2.8964394999999996,3.652402,-0.7559625000000001,4,-0.7559625000000003,-2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,5,2.45480075,3.652402,-1.19760125,4,-1.19760125,0.0
LightGBM,2025-04-01,2025-05-01,6,5.12399925,3.652402,1.4715972499999999,4,1.4715972499999999,0.0
LightGBM,2025-04-01,2025-05-01,7,3.2906146666666665,3.652402,-0.3617873333333333,3,-0.36178733333333346,-1.6653345369377348e-16
LightGBM,2025-04-01,2025-05-01,8,3.975259,3.652402,0.32285700000000006,4,0.32285699999999995,-1.1102230246251565e-16
LightGBM,2025-04-01,2025-05-01,9,3.7379565,3.652402,0.08555449999999998,4,0.0855545000000002,2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,10,2.90194675,3.652402,-0.75045525,4,-0.7504552499999999,1.1102230246251565e-16
LightGBM,2025-04-01,2025-05-01,11,3.420297,3.652402,-0.23210499999999998,3,-0.23210499999999978,1.942890293094024e-16
LightGBM,2025-04-01,2025-05-01,12,4.0885275,3.652402,0.43612550000000005,4,0.4361254999999997,-3.3306690738754696e-16
LightGBM,2025-04-01,2025-05-01,13,4.65810625,3.652402,1.00570425,4,1.0057042500000004,4.440892098500626e-16
LightGBM,2025-04-01,2025-05-01,14,2.43060575,3.652402,-1.22179625,4,-1.2217962500000001,-2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,15,3.9066736666666664,3.652402,0.2542716666666667,3,0.25427166666666645,-2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,16,4.34577425,3.652402,0.69337225,4,0.6933722499999999,-1.1102230246251565e-16
LightGBM,2025-04-01,2025-05-01,17,4.0391492499999995,3.652402,0.38674725,4,0.38674724999999954,-4.440892098500626e-16
LightGBM,2025-04-01,2025-05-01,18,4.8564425,3.652402,1.2040404999999998,4,1.2040405,2.220446049250313e-16
LightGBM,2025-04-01,2025-05-01,19,2.50056,3.652402,-1.151842,3,-1.1518419999999998,2.220446049250313e-16
LightGBM,2025-05-01,2025-06-01,0,3.33030925,3.766898,-0.43658874999999997,4,-0.43658874999999986,1.1102230246251565e-16
LightGBM,2025-05-01,2025-06-01,1,3.37508075,3.766898,-0.39181724999999995,4,-0.3918172499999999,5.551115123125783e-17
LightGBM,2025-05-01,2025-06-01,2,2.46147425,3.766898,-1.30542375,4,-1.3054237499999997,4.440892098500626e-16
LightGBM,2025-05-01,2025-06-01,3,3.465142333333333,3.766898,-0.3017556666666667,3,-0.30175566666666676,-5.551115123125783e-17
LightGBM,2025-05-01,2025-06-01,4,3.6920915,3.766898,-0.07480649999999996,4,-0.07480649999999978,1.8041124150158794e-16
LightGBM,2025-05-01,2025-06-01,5,4.1564395,3.766898,0.38954150000000004,4,0.38954150000000043,3.885780586188048e-16
LightGBM,2025-05-01,2025-06-01,6,3.824547,3.766898,0.05764899999999998,4,0.05764900000000006,8.326672684688674e-17
LightGBM,2025-05-01,2025-06-01,7,3.3686023333333335,3.766898,-0.39829566666666666,3,-0.3982956666666664,2.7755575615628914e-16
LightGBM,2025-05-01,2025-06-01,8,3.347443,3.766898,-0.41945499999999997,4,-0.4194549999999997,2.7755575615628914e-16
LightGBM,2025-05-01,2025-06-01,9,3.424129,3.766898,-0.342769,4,-0.34276899999999966,3.3306690738754696e-16
LightGBM,2025-05-01,2025-06-01,10,3.49125,3.766898,-0.275648,4,-0.2756479999999999,1.1102230246251565e-16
LightGBM,2025-05-01,2025-06-01,11,3.4223533333333336,3.766898,-0.34454466666666667,3,-0.3445446666666663,3.885780586188048e-16
LightGBM,2025-05-01,2025-06-01,12,3.7676235,3.766898,0.0007255000000000178,4,0.0007255000000001566,1.3877787807814457e-16
LightGBM,2025-05-01,2025-06-01,13,3.99547425,3.766898,0.22857625,4,0.22857625000000015,1.3877787807814457e-16
LightGBM,2025-05-01,2025-06-01,14,4.0676492500000005,3.766898,0.30075125,4,0.3007512500000007,6.661338147750939e-16
LightGBM,2025-05-01,2025-06-01,15,4.366325333333333,3.766898,0.5994273333333333,3,0.5994273333333333,0.0
LightGBM,2025-05-01,2025-06-01,16,3.56445775,3.766898,-0.20244025000000002,4,-0.20244025,2.7755575615628914e-17
LightGBM,2025-05-01,2025-06-01,17,3.255622,3.766898,-0.5112760000000001,4,-0.5112760000000001,0.0
LightGBM,2025-05-01,2025-06-01,18,2.90619575,3.766898,-0.8607022499999999,4,-0.8607022499999997,2.220446049250313e-16
LightGBM,2025-05-01,2025-06-01,19,4.067859333333334,3.766898,0.30096133333333336,3,0.30096133333333386,4.996003610813204e-16
LightGBM,2025-06-01,2025-07-01,0,-2.35952575,-2.826766,0.46724025,4,0.46724025000000013,1.1102230246251565e-16
LightGBM,2025-06-01,2025-07-01,1,-2.13791075,-2.826766,0.6888552499999999,4,0.68885525,1.1102230246251565e-16
LightGBM,2025-06-01,2025-07-01,2,-1.8657845,-2.826766,0.9609814999999999,4,0.9609815000000002,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,3,-1.873081,-2.826766,0.9536849999999999,4,0.9536850000000001,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,4,-1.8075336666666668,-2.8267660000000006,1.0192323333333333,3,1.0192323333333337,4.440892098500626e-16
LightGBM,2025-06-01,2025-07-01,5,-1.316263,-2.826766,1.510503,4,1.5105030000000002,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,6,-1.4918445,-2.826766,1.3349215,4,1.3349215,0.0
LightGBM,2025-06-01,2025-07-01,7,-2.21160225,-2.826766,0.61516375,4,0.6151637500000002,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,8,-1.3848102500000001,-2.826766,1.44195575,4,1.44195575,0.0
LightGBM,2025-06-01,2025-07-01,9,-1.4523650000000001,-2.8267660000000006,1.374401,3,1.3744010000000004,4.440892098500626e-16
LightGBM,2025-06-01,2025-07-01,10,-1.93391075,-2.826766,0.8928552500000001,4,0.8928552500000002,1.1102230246251565e-16
LightGBM,2025-06-01,2025-07-01,11,-2.33363025,-2.826766,0.49313575,4,0.49313575,0.0
LightGBM,2025-06-01,2025-07-01,12,-1.0936504999999999,-2.826766,1.7331155,4,1.7331155000000003,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,13,-1.6276289999999998,-2.826766,1.199137,4,1.1991370000000003,4.440892098500626e-16
LightGBM,2025-06-01,2025-07-01,14,-2.676785,-2.8267660000000006,0.149981,3,0.14998100000000036,3.608224830031759e-16
LightGBM,2025-06-01,2025-07-01,15,-1.8350445,-2.826766,0.9917215,4,0.9917215000000001,1.1102230246251565e-16
LightGBM,2025-06-01,2025-07-01,16,-2.3136695,-2.826766,0.5130965000000001,4,0.5130965000000001,0.0
LightGBM,2025-06-01,2025-07-01,17,-2.18533425,-2.826766,0.64143175,4,0.6414317500000002,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,18,-1.15039425,-2.826766,1.67637175,4,1.6763717500000002,2.220446049250313e-16
LightGBM,2025-06-01,2025-07-01,19,-1.325614,-2.8267660000000006,1.501152,3,1.5011520000000005,4.440892098500626e-16
LightGBM,2025-07-01,2025-08-01,0,-1.70554275,-1.816508,0.11096524999999999,4,0.11096525000000002,2.7755575615628914e-17
LightGBM,2025-07-01,2025-08-01,1,-2.0335595,-1.816508,-0.2170515,4,-0.21705149999999995,5.551115123125783e-17
LightGBM,2025-07-01,2025-08-01,2,-3.31468825,-1.816508,-1.4981802499999999,4,-1.49818025,-2.220446049250313e-16
LightGBM,2025-07-01,2025-08-01,3,-1.7518875,-1.816508,0.0646205,4,0.06462049999999997,-2.7755575615628914e-17
LightGBM,2025-07-01,2025-08-01,4,-2.37764075,-1.816508,-0.56113275,4,-0.5611327499999998,1.1102230246251565e-16
LightGBM,2025-07-01,2025-08-01,5,-2.682841,-1.816508,-0.866333,4,-0.8663329999999998,2.220446049250313e-16
LightGBM,2025-07-01,2025-08-01,6,-1.157282,-1.816508,0.659226,3,0.6592260000000001,1.1102230246251565e-16
LightGBM,2025-07-01,2025-08-01,7,-3.53397725,-1.816508,-1.71746925,4,-1.71746925,0.0
LightGBM,2025-07-01,2025-08-01,8,-2.95501725,-1.816508,-1.13850925,4,-1.13850925,0.0
LightGBM,2025-07-01,2025-08-01,9,-1.2636387500000001,-1.816508,0.5528692500000001,4,0.5528692499999999,-2.220446049250313e-16
LightGBM,2025-07-01,2025-08-01,10,-1.10127175,-1.816508,0.71523625,4,0.71523625,0.0
LightGBM,2025-07-01,2025-08-01,11,-2.08470625,-1.816508,-0.26819824999999997,4,-0.26819824999999997,0.0
LightGBM,2025-07-01,2025-08-01,12,-1.8122707500000002,-1.816508,0.00423724999999997,4,0.004237249999999859,-1.1102230246251565e-16
LightGBM,2025-07-01,2025-08-01,13,-1.8898133333333333,-1.816508,-0.07330533333333333,3,-0.07330533333333333,0.0
LightGBM,2025-07-01,2025-08-01,14,-3.0349515,-1.816508,-1.2184435,4,-1.2184435,0.0
LightGBM,2025-07-01,2025-08-01,15,-1.491328,-1.816508,0.32518,4,0.32518,0.0
LightGBM,2025-07-01,2025-08-01,16,-1.4598605,-1.816508,0.3566475,4,0.3566475,0.0
LightGBM,2025-07-01,2025-08-01,17,-1.1772595,-1.816508,0.6392484999999999,4,0.6392485000000001,2.220446049250313e-16
LightGBM,2025-07-01,2025-08-01,18,-2.5206470000000003,-1.816508,-0.7041390000000001,4,-0.7041390000000003,-2.220446049250313e-16
LightGBM,2025-07-01,2025-08-01,19,-1.6452313333333333,-1.816508,0.17127666666666666,3,0.17127666666666674,8.326672684688674e-17
LightGBM,2025-08-01,2025-09-01,0,1.6861095000000001,1.253765,0.4323445,4,0.43234450000000013,1.1102230246251565e-16
LightGBM,2025-08-01,2025-09-01,1,1.00220075,1.253765,-0.25156425000000004,4,-0.25156424999999993,1.1102230246251565e-16
LightGBM,2025-08-01,2025-09-01,2,1.6014145000000002,1.253765,0.3476495,4,0.34764950000000017,1.6653345369377348e-16
LightGBM,2025-08-01,2025-09-01,3,1.03634525,1.253765,-0.21741975,4,-0.2174197499999999,8.326672684688674e-17
LightGBM,2025-08-01,2025-09-01,4,1.9217795,1.253765,0.6680145,4,0.6680145,0.0
LightGBM,2025-08-01,2025-09-01,5,1.224738,1.253765,-0.029026999999999994,4,-0.029026999999999914,7.979727989493313e-17
LightGBM,2025-08-01,2025-09-01,6,1.3774526666666667,1.253765,0.12368766666666664,3,0.12368766666666664,0.0
LightGBM,2025-08-01,2025-09-01,7,1.01627825,1.253765,-0.23748674999999994,4,-0.23748674999999997,-2.7755575615628914e-17
LightGBM,2025-08-01,2025-09-01,8,1.52003925,1.253765,0.26627425000000005,4,0.26627424999999993,-1.1102230246251565e-16
LightGBM,2025-08-01,2025-09-01,9,1.50394725,1.253765,0.25018225,4,0.25018224999999994,-5.551115123125783e-17
LightGBM,2025-08-01,2025-09-01,10,1.515668,1.253765,0.261903,4,0.261903,0.0
LightGBM,2025-08-01,2025-09-01,11,0.42106875000000005,1.253765,-0.8326962499999999,4,-0.8326962499999999,0.0
LightGBM,2025-08-01,2025-09-01,12,1.7471285,1.253765,0.4933635,4,0.49336350000000007,5.551115123125783e-17
LightGBM,2025-08-01,2025-09-01,13,2.651099,1.253765,1.3973339999999999,3,1.3973339999999999,0.0
LightGBM,2025-08-01,2025-09-01,14,0.41958900000000005,1.253765,-0.834176,4,-0.834176,0.0
LightGBM,2025-08-01,2025-09-01,15,0.52087525,1.253765,-0.73288975,4,-0.73288975,0.0
LightGBM,2025-08-01,2025-09-01,16,1.7430292499999998,1.253765,0.48926425000000007,4,0.48926424999999973,-3.3306690738754696e-16
LightGBM,2025-08-01,2025-09-01,17,0.5219134999999999,1.253765,-0.7318515,4,-0.7318515000000001,-1.1102230246251565e-16
LightGBM,2025-08-01,2025-09-01,18,0.7745675,1.253765,-0.47919750000000005,4,-0.47919750000000005,0.0
LightGBM,2025-08-01,2025-09-01,19,0.007301000000000002,1.253765,-1.246464,3,-1.246464,0.0
LightGBM,2025-09-01,2025-10-01,0,3.129833,4.342917,-1.2130839999999998,5,-1.2130839999999998,0.0
LightGBM,2025-09-01,2025-10-01,1,2.95062275,4.342917,-1.39229425,4,-1.39229425,0.0
LightGBM,2025-09-01,2025-10-01,2,3.06235,4.342917,-1.280567,4,-1.280567,0.0
LightGBM,2025-09-01,2025-10-01,3,3.4118752499999996,4.342917,-0.9310417499999999,4,-0.9310417500000003,-4.440892098500626e-16
LightGBM,2025-09-01,2025-10-01,4,3.05685625,4.342917,-1.2860607499999999,4,-1.2860607499999999,0.0
LightGBM,2025-09-01,2025-10-01,5,3.10778875,4.342917,-1.23512825,4,-1.2351282499999998,2.220446049250313e-16
LightGBM,2025-09-01,2025-10-01,6,2.62153075,4.342917,-1.7213862500000001,4,-1.7213862500000001,0.0
LightGBM,2025-09-01,2025-10-01,7,2.95697725,4.342917,-1.38593975,4,-1.38593975,0.0
LightGBM,2025-09-01,2025-10-01,8,3.439418,4.342917,-0.903499,4,-0.903499,0.0
LightGBM,2025-09-01,2025-10-01,9,2.55990725,4.342917,-1.78300975,4,-1.7830097499999997,2.220446049250313e-16
