scheme_name,month_date,target_month,rf_probability,monthly_return_percent,benchmark_monthly_return_percent,excess_return_percent,rank,funds_in_month,portfolio,model_name,probability_column,xgb_probability,lgbm_probability,average_probability
Parag Parikh Flexi Cap Fund,2024-06-01,2024-07-01,0.5241647952031514,2.903931,4.390997,-1.487066,9.0,33,4,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-06-01,2024-07-01,0.3608159911983445,2.336096,4.390997,-2.054901,28.0,33,16,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-06-01,2024-07-01,0.3791217548791079,3.009417,4.390997,-1.38158,24.0,33,13,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-06-01,2024-07-01,0.45382100086016514,2.333637,4.390997,-2.05736,15.0,33,8,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-06-01,2024-07-01,0.39302222826193434,2.775656,4.390997,-1.615341,20.0,33,11,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-06-01,2024-07-01,0.37669014743426515,3.403802,4.390997,-0.987195,26.0,33,15,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-06-01,2024-07-01,0.37995600678131647,3.02596,4.390997,-1.365037,23.0,33,13,RF,rf_probability,,,
UTI Value Fund,2024-06-01,2024-07-01,0.5043737674863836,4.09342,4.390997,-0.297577,11.0,33,6,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-07-01,2024-08-01,0.43506466308888897,2.508834,1.035556,1.473278,15.0,33,8,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.3992076822987813,1.695555,1.035556,0.659999,20.0,33,11,RF,rf_probability,,,
DSP Flexi Cap Fund,2024-07-01,2024-08-01,0.37728398272395125,2.281496,1.035556,1.24594,25.0,33,14,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2024-07-01,2024-08-01,0.5067973211429092,2.20138,1.035556,1.165824,7.0,33,3,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2024-07-01,2024-08-01,0.38445365843307033,2.239335,1.035556,1.203779,22.0,33,12,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.36824537096890014,1.724601,1.035556,0.689045,27.0,33,15,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2024-07-01,2024-08-01,0.3787381176013528,1.738428,1.035556,0.702872,24.0,33,13,RF,rf_probability,,,
Franklin India Focused Equity Fund,2024-07-01,2024-08-01,0.46418692691897,2.022357,1.035556,0.986801,13.0,33,7,RF,rf_probability,,,
Franklin India Opportunities Fund,2024-07-01,2024-08-01,0.555815509653745,1.802703,1.035556,0.767147,2.0,33,0,RF,rf_probability,,,
HDFC ELSS Tax saver,2024-07-01,2024-08-01,0.3474469597396066,1.991641,1.035556,0.956085,28.0,33,16,RF,rf_probability,,,
HDFC Flexi Cap Fund,2024-07-01,2024-08-01,0.3700863189098483,1.768461,1.035556,0.732905,26.0,33,15,RF,rf_probability,,,
HDFC Focused Fund,2024-07-01,2024-08-01,0.3205070802950061,1.581999,1.035556,0.546443,31.0,33,18,RF,rf_probability,,,
HDFC Value Fund,2024-07-01,2024-08-01,0.42179167780963434,1.873672,1.035556,0.838116,17.0,33,9,RF,rf_probability,,,
HSBC Flexi Cap Fund,2024-07-01,2024-08-01,0.4494050913139145,2.06088,1.035556,1.025324,14.0,33,7,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.4191146853146855,2.794379,1.035556,1.758823,18.0,33,10,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2024-07-01,2024-08-01,0.5075717129275954,2.982646,1.035556,1.94709,6.0,33,3,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.5301259599877245,1.636609,1.035556,0.601053,5.0,33,2,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.39016419835754207,-0.83931,1.035556,-1.874866,21.0,33,12,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2024-07-01,2024-08-01,0.25204935580415455,1.532421,1.035556,0.496865,33.0,33,19,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2024-07-01,2024-08-01,0.4735244857052133,0.095282,1.035556,-0.940274,11.0,33,6,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.40335658589776235,4.061059,1.035556,3.025503,19.0,33,10,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2024-07-01,2024-08-01,0.3362486615895282,2.711336,1.035556,1.67578,29.0,33,16,RF,rf_probability,,,
Navi Flexi Cap Fund,2024-07-01,2024-08-01,0.48722587942673123,1.787335,1.035556,0.751779,10.0,33,5,RF,rf_probability,,,
Nippon India Value Fund,2024-07-01,2024-08-01,0.6098614919394335,2.115678,1.035556,1.080122,1.0,33,0,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.4914280676753587,1.327908,1.035556,0.292352,9.0,33,4,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2024-07-01,2024-08-01,0.4675042371027664,1.16076,1.035556,0.125204,12.0,33,6,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-07-01,2024-08-01,0.5469962062275531,2.57732,1.035556,1.541764,3.0,33,1,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.27694085868551815,-0.881247,1.035556,-1.916803,32.0,33,18,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-07-01,2024-08-01,0.32510798126881724,-0.379166,1.035556,-1.414722,30.0,33,17,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.5044306637497354,1.589401,1.035556,0.553845,8.0,33,4,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-07-01,2024-08-01,0.42684884913892607,1.956739,1.035556,0.921183,16.0,33,9,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-07-01,2024-08-01,0.5320398337300816,3.214202,1.035556,2.178646,4.0,33,1,RF,rf_probability,,,
UTI Value Fund,2024-07-01,2024-08-01,0.3801215927777073,2.827207,1.035556,1.791651,23.0,33,13,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-08-01,2024-09-01,0.34508603445058567,3.619442,2.166814,1.452628,22.0,33,12,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.48616834256215025,1.859147,2.166814,-0.307667,8.0,33,4,RF,rf_probability,,,
DSP Flexi Cap Fund,2024-08-01,2024-09-01,0.248125996646972,2.503388,2.166814,0.336574,32.0,33,18,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2024-08-01,2024-09-01,0.37083291812246927,2.025028,2.166814,-0.141786,20.0,33,11,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2024-08-01,2024-09-01,0.2585946696664189,2.621639,2.166814,0.454825,30.0,33,17,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.2881240134964122,1.999836,2.166814,-0.166978,27.0,33,15,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2024-08-01,2024-09-01,0.2962554438737404,1.843844,2.166814,-0.32297,25.0,33,14,RF,rf_probability,,,
Franklin India Focused Equity Fund,2024-08-01,2024-09-01,0.33431968015644487,2.577702,2.166814,0.410888,24.0,33,13,RF,rf_probability,,,
Franklin India Opportunities Fund,2024-08-01,2024-09-01,0.49239630434924514,0.779048,2.166814,-1.387766,5.0,33,2,RF,rf_probability,,,
HDFC ELSS Tax saver,2024-08-01,2024-09-01,0.2552285929468897,2.300985,2.166814,0.134171,31.0,33,18,RF,rf_probability,,,
HDFC Flexi Cap Fund,2024-08-01,2024-09-01,0.2626115949122446,2.992151,2.166814,0.825337,29.0,33,16,RF,rf_probability,,,
HDFC Focused Fund,2024-08-01,2024-09-01,0.2895203568876947,3.480776,2.166814,1.313962,26.0,33,15,RF,rf_probability,,,
HDFC Value Fund,2024-08-01,2024-09-01,0.3526956231389196,2.268256,2.166814,0.101442,21.0,33,12,RF,rf_probability,,,
HSBC Flexi Cap Fund,2024-08-01,2024-09-01,0.42579490280960847,1.862276,2.166814,-0.304538,14.0,33,7,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.3885245255209186,3.364964,2.166814,1.19815,18.0,33,10,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2024-08-01,2024-09-01,0.48779989548635055,2.369668,2.166814,0.202854,7.0,33,3,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.5301001433207312,2.708076,2.166814,0.541262,3.0,33,1,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.43760405621210546,3.087091,2.166814,0.920277,13.0,33,7,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2024-08-01,2024-09-01,0.19617969099184276,2.48218,2.166814,0.315366,33.0,33,19,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2024-08-01,2024-09-01,0.5516389785652942,3.081102,2.166814,0.914288,1.0,33,0,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.38262518918989524,5.032987,2.166814,2.866173,19.0,33,10,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2024-08-01,2024-09-01,0.3433072234954589,6.662377,2.166814,4.495563,23.0,33,13,RF,rf_probability,,,
Navi Flexi Cap Fund,2024-08-01,2024-09-01,0.5312335406337728,1.386044,2.166814,-0.78077,2.0,33,0,RF,rf_probability,,,
Nippon India Value Fund,2024-08-01,2024-09-01,0.5280881073347016,2.290888,2.166814,0.124074,4.0,33,1,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.47310683613771837,3.26813,2.166814,1.101316,10.0,33,5,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2024-08-01,2024-09-01,0.46303212330325333,3.178253,2.166814,1.011439,11.0,33,6,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-08-01,2024-09-01,0.4893982851943376,2.775784,2.166814,0.60897,6.0,33,3,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.4414649903158416,1.091026,2.166814,-1.075788,12.0,33,6,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-08-01,2024-09-01,0.3947251115155915,0.056761,2.166814,-2.110053,17.0,33,9,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.483732379483262,2.024397,2.166814,-0.142417,9.0,33,4,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-08-01,2024-09-01,0.27460215472521976,2.306352,2.166814,0.139538,28.0,33,16,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-08-01,2024-09-01,0.4005527595469546,3.455851,2.166814,1.289037,16.0,33,9,RF,rf_probability,,,
UTI Value Fund,2024-08-01,2024-09-01,0.40780006427181353,2.59996,2.166814,0.433146,15.0,33,8,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-09-01,2024-10-01,0.23166376626170684,-6.169154,-6.352122,0.182968,30.0,33,17,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.472400769448989,-5.348337,-6.352122,1.003785,5.0,33,2,RF,rf_probability,,,
DSP Flexi Cap Fund,2024-09-01,2024-10-01,0.2515863906647189,-5.223379,-6.352122,1.128743,27.0,33,15,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2024-09-01,2024-10-01,0.24407239450137216,-5.41923,-6.352122,0.932892,28.0,33,16,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2024-09-01,2024-10-01,0.2684521310818525,-5.877755,-6.352122,0.474367,23.0,33,13,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.2773637964688577,-5.274571,-6.352122,1.077551,22.0,33,12,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2024-09-01,2024-10-01,0.25575006285125423,-5.138116,-6.352122,1.214006,24.0,33,13,RF,rf_probability,,,
Franklin India Focused Equity Fund,2024-09-01,2024-10-01,0.32859780567430663,-7.147953,-6.352122,-0.795831,19.0,33,10,RF,rf_probability,,,
Franklin India Opportunities Fund,2024-09-01,2024-10-01,0.5205224726254137,-4.333196,-6.352122,2.018926,2.0,33,0,RF,rf_probability,,,
HDFC ELSS Tax saver,2024-09-01,2024-10-01,0.22404320056149715,-5.057553,-6.352122,1.294569,31.0,33,18,RF,rf_probability,,,
HDFC Flexi Cap Fund,2024-09-01,2024-10-01,0.23670813577547345,-3.806231,-6.352122,2.545891,29.0,33,16,RF,rf_probability,,,
HDFC Focused Fund,2024-09-01,2024-10-01,0.2553380217391829,-3.544983,-6.352122,2.807139,25.0,33,14,RF,rf_probability,,,
HDFC Value Fund,2024-09-01,2024-10-01,0.30860168178615477,-4.955691,-6.352122,1.396431,21.0,33,12,RF,rf_probability,,,
HSBC Flexi Cap Fund,2024-09-01,2024-10-01,0.33692221949577944,-4.661348,-6.352122,1.690774,17.0,33,9,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.2526775593399736,-6.017424,-6.352122,0.334698,26.0,33,15,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2024-09-01,2024-10-01,0.42711252566662755,-5.023184,-6.352122,1.328938,12.0,33,6,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.5014240558976626,-7.13458,-6.352122,-0.782458,3.0,33,1,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.44441234386528494,-5.978265,-6.352122,0.373857,9.0,33,4,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2024-09-01,2024-10-01,0.19636013581361886,-5.627119,-6.352122,0.725003,33.0,33,19,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2024-09-01,2024-10-01,0.5863904033874622,-5.838482,-6.352122,0.51364,1.0,33,0,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.32963096718383095,-3.805693,-6.352122,2.546429,18.0,33,10,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2024-09-01,2024-10-01,0.20734326533459674,-6.56817,-6.352122,-0.216048,32.0,33,18,RF,rf_probability,,,
Navi Flexi Cap Fund,2024-09-01,2024-10-01,0.4552976630924304,-5.026672,-6.352122,1.32545,7.0,33,3,RF,rf_probability,,,
Nippon India Value Fund,2024-09-01,2024-10-01,0.4954875507017923,-5.336331,-6.352122,1.015791,4.0,33,1,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.37785222175485317,-4.403874,-6.352122,1.948248,15.0,33,8,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2024-09-01,2024-10-01,0.39605925043308915,-3.006436,-6.352122,3.345686,13.0,33,7,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-09-01,2024-10-01,0.3903802599761105,-6.068356,-6.352122,0.283766,14.0,33,7,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.4451170096845019,-6.715607,-6.352122,-0.363485,8.0,33,4,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-09-01,2024-10-01,0.4277362966668694,-6.720487,-6.352122,-0.368365,11.0,33,6,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.4652222131789779,-5.593751,-6.352122,0.758371,6.0,33,3,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-09-01,2024-10-01,0.31789290253090574,-7.043841,-6.352122,-0.691719,20.0,33,11,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-09-01,2024-10-01,0.33712345038862057,-6.273179,-6.352122,0.078943,16.0,33,9,RF,rf_probability,,,
UTI Value Fund,2024-09-01,2024-10-01,0.4307967322752928,-5.714124,-6.352122,0.637998,10.0,33,5,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-10-01,2024-11-01,0.45283824574678994,1.272534,0.045826,1.226708,30.0,33,17,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.533823877326664,0.125883,0.045826,0.080057,24.0,33,13,RF,rf_probability,,,
DSP Flexi Cap Fund,2024-10-01,2024-11-01,0.5253305302884248,0.074621,0.045826,0.028795,25.0,33,14,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2024-10-01,2024-11-01,0.6089120038458276,0.524626,0.045826,0.4788,8.0,33,4,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2024-10-01,2024-11-01,0.5530763872951953,0.515002,0.045826,0.469176,20.0,33,11,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.6804340047980915,0.716843,0.045826,0.671017,3.0,33,1,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2024-10-01,2024-11-01,0.6679121710762581,0.548324,0.045826,0.502498,4.0,33,1,RF,rf_probability,,,
Franklin India Focused Equity Fund,2024-10-01,2024-11-01,0.5603741754891141,1.080515,0.045826,1.034689,18.0,33,10,RF,rf_probability,,,
Franklin India Opportunities Fund,2024-10-01,2024-11-01,0.543043927649578,2.297428,0.045826,2.251602,23.0,33,13,RF,rf_probability,,,
HDFC ELSS Tax saver,2024-10-01,2024-11-01,0.6069987018227735,0.017741,0.045826,-0.028085,9.0,33,4,RF,rf_probability,,,
HDFC Flexi Cap Fund,2024-10-01,2024-11-01,0.64194354799827,0.416493,0.045826,0.370667,6.0,33,3,RF,rf_probability,,,
HDFC Focused Fund,2024-10-01,2024-11-01,0.6025503745566438,0.804786,0.045826,0.75896,10.0,33,5,RF,rf_probability,,,
HDFC Value Fund,2024-10-01,2024-11-01,0.5881606282606286,-0.568207,0.045826,-0.614033,12.0,33,6,RF,rf_probability,,,
HSBC Flexi Cap Fund,2024-10-01,2024-11-01,0.5880960272183956,1.932505,0.045826,1.886679,13.0,33,7,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.5925547330894081,-0.851567,0.045826,-0.897393,11.0,33,6,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2024-10-01,2024-11-01,0.5863199209459271,-0.406394,0.045826,-0.45222,15.0,33,8,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.4351509932877579,0.99409,0.045826,0.948264,31.0,33,18,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.5637688671235888,0.53034,0.045826,0.484514,16.0,33,9,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2024-10-01,2024-11-01,0.5459267170192397,1.018699,0.045826,0.972873,22.0,33,12,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2024-10-01,2024-11-01,0.7012373453258129,1.189527,0.045826,1.143701,1.0,33,0,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.5478614717326024,1.904544,0.045826,1.858718,21.0,33,12,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2024-10-01,2024-11-01,0.5604204089168489,3.833551,0.045826,3.787725,17.0,33,9,RF,rf_probability,,,
Navi Flexi Cap Fund,2024-10-01,2024-11-01,0.5535015566906436,-0.398355,0.045826,-0.444181,19.0,33,10,RF,rf_probability,,,
Nippon India Value Fund,2024-10-01,2024-11-01,0.634015146497809,-0.288773,0.045826,-0.334599,7.0,33,3,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.6880961565867918,0.340966,0.045826,0.29514,2.0,33,0,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2024-10-01,2024-11-01,0.655198248681144,0.274599,0.045826,0.228773,5.0,33,2,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-10-01,2024-11-01,0.48145472249329757,0.345253,0.045826,0.299427,29.0,33,16,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.3101809507743719,0.099863,0.045826,0.054037,32.0,33,18,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-10-01,2024-11-01,0.255537391839327,0.16613,0.045826,0.120304,33.0,33,19,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.5251551625533052,0.352726,0.045826,0.3069,26.0,33,15,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-10-01,2024-11-01,0.5103164447437668,-0.317364,0.045826,-0.36319,27.0,33,15,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-10-01,2024-11-01,0.5873427752673881,1.169353,0.045826,1.123527,14.0,33,7,RF,rf_probability,,,
UTI Value Fund,2024-10-01,2024-11-01,0.5009930797702472,0.034214,0.045826,-0.011612,28.0,33,16,RF,rf_probability,,,
Axis Flexi Cap Fund,2024-11-01,2024-12-01,0.488598355883882,0.383944,-1.36551,1.749454,26.0,33,15,RF,rf_probability,,,
DSP ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.5467737867481676,-1.276435,-1.36551,0.089075,18.0,33,10,RF,rf_probability,,,
DSP Flexi Cap Fund,2024-11-01,2024-12-01,0.48229974510353774,-1.596052,-1.36551,-0.230542,27.0,33,15,RF,rf_probability,,,
Edelweiss ELSS Tax saver Fund,2024-11-01,2024-12-01,0.5631420689217904,-0.755569,-1.36551,0.609941,14.0,33,7,RF,rf_probability,,,
Edelweiss Flexi Cap Fund,2024-11-01,2024-12-01,0.5517581388769471,-0.69535,-1.36551,0.67016,17.0,33,9,RF,rf_probability,,,
Franklin India ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.6216899666123353,-0.143834,-1.36551,1.221676,7.0,33,3,RF,rf_probability,,,
Franklin India Flexi Cap Fund,2024-11-01,2024-12-01,0.6409369498922134,-0.144048,-1.36551,1.221462,6.0,33,3,RF,rf_probability,,,
Franklin India Focused Equity Fund,2024-11-01,2024-12-01,0.5616244266998913,-1.195273,-1.36551,0.170237,15.0,33,8,RF,rf_probability,,,
Franklin India Opportunities Fund,2024-11-01,2024-12-01,0.4983026280994548,0.245392,-1.36551,1.610902,24.0,33,13,RF,rf_probability,,,
HDFC ELSS Tax saver,2024-11-01,2024-12-01,0.5867628005895036,-1.356294,-1.36551,0.009216,9.0,33,4,RF,rf_probability,,,
HDFC Flexi Cap Fund,2024-11-01,2024-12-01,0.6648816535201987,-1.213239,-1.36551,0.152271,3.0,33,1,RF,rf_probability,,,
HDFC Focused Fund,2024-11-01,2024-12-01,0.5912697422632408,-1.54074,-1.36551,-0.17523,8.0,33,4,RF,rf_probability,,,
HDFC Value Fund,2024-11-01,2024-12-01,0.5745367415264475,-1.386799,-1.36551,-0.021289,10.0,33,5,RF,rf_probability,,,
HSBC Flexi Cap Fund,2024-11-01,2024-12-01,0.5007320613596927,-0.281478,-1.36551,1.084032,23.0,33,13,RF,rf_probability,,,
ICICI Prudential ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.5657594640653464,-2.176505,-1.36551,-0.810995,13.0,33,7,RF,rf_probability,,,
ICICI Prudential India Opportunities Fund,2024-11-01,2024-12-01,0.5692222589330174,-1.468988,-1.36551,-0.103478,11.0,33,6,RF,rf_probability,,,
ITI ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.5422266160310275,-1.209364,-1.36551,0.156146,20.0,33,11,RF,rf_probability,,,
Kotak ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.5533603560268422,-0.625948,-1.36551,0.739562,16.0,33,9,RF,rf_probability,,,
LIC MF ELSS Tax Saver,2024-11-01,2024-12-01,0.5430021664523992,0.652999,-1.36551,2.018509,19.0,33,10,RF,rf_probability,,,
LIC MF Flexi Cap Fund,2024-11-01,2024-12-01,0.6680395307650727,-1.059455,-1.36551,0.306055,2.0,33,0,RF,rf_probability,,,
Motilal Oswal ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.5246658244060722,3.906413,-1.36551,5.271923,21.0,33,12,RF,rf_probability,,,
Motilal Oswal Flexi Cap Fund,2024-11-01,2024-12-01,0.4492753364454604,2.734816,-1.36551,4.100326,30.0,33,17,RF,rf_probability,,,
Navi Flexi Cap Fund,2024-11-01,2024-12-01,0.5199285876662038,-1.659668,-1.36551,-0.294158,22.0,33,12,RF,rf_probability,,,
Nippon India Value Fund,2024-11-01,2024-12-01,0.6695367139396551,-0.014219,-1.36551,1.351291,1.0,33,0,RF,rf_probability,,,
Parag Parikh ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.6643233125577559,0.501988,-1.36551,1.867498,4.0,33,1,RF,rf_probability,,,
Parag Parikh Flexi Cap Fund,2024-11-01,2024-12-01,0.6604348267745329,1.047786,-1.36551,2.413296,5.0,33,2,RF,rf_probability,,,
PGIM India Flexi Cap Fund,2024-11-01,2024-12-01,0.42272028996115674,0.221185,-1.36551,1.586695,31.0,33,18,RF,rf_probability,,,
Shriram ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.38977487184298326,1.456944,-1.36551,2.822454,32.0,33,18,RF,rf_probability,,,
Shriram Flexi Cap Fund,2024-11-01,2024-12-01,0.31002688796411715,1.730334,-1.36551,3.095844,33.0,33,19,RF,rf_probability,,,
Sundaram ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.45398302885624864,-0.538272,-1.36551,0.827238,29.0,33,16,RF,rf_probability,,,
UTI ELSS Tax Saver Fund,2024-11-01,2024-12-01,0.4950515141721022,-1.370693,-1.36551,-0.005183,25.0,33,14,RF,rf_probability,,,
UTI Flexi Cap Fund,2024-11-01,2024-12-01,0.5667107221124247,-0.622073,-1.36551,0.743437,12.0,33,6,RF,rf_probability,,,
